SHOT_RESULT,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST,GAME_TIME
-1,-1,-1,-19,11,16.0,0,0.7,24.4,3,3.9,2541
1,-1,1,7,19,14.4,0,0.7,15.7,2,3.3,2208
1,-1,1,15,3,17.1,0,1.1,0.8,2,3.6,989
1,-1,-1,-13,9,8.3,0,0.8,24.6,3,4.9,1778
1,1,-1,-8,1,24.0,0,0.8,0.6,2,2.2,1306
1,1,-1,-8,4,13.8,3,3.3,2.8,2,1.6,1048
-1,1,1,18,1,5.7,0,1.0,17.4,2,4.3,699
-1,1,-1,-8,3,10.1,0,1.1,20.7,2,6.2,1225
1,-1,1,43,5,0.0,6,9.1,19.8,2,5.4,1444
1,1,-1,-20,7,3.9,2,1.6,5.9,2,1.6,2278
-1,1,-1,-17,5,5.5,0,0.8,23.7,3,12.1,2862
-1,-1,1,30,4,9.5,1,3.2,11.7,2,5.3,1059
-1,-1,-1,-1,10,9.8,6,5.0,2.0,2,1.1,2568
-1,1,-1,-5,1,16.3,0,0.8,20.7,2,8.9,690
-1,1,1,14,8,12.7,0,1.1,22.3,2,6.5,888
-1,1,-1,-4,13,12.9,0,2.4,22.0,3,7.2,3116
-1,1,1,12,2,8.0,8,6.8,7.1,2,1.7,358
-1,1,1,8,5,3.0,2,3.1,22.0,2,0.9,109
-1,1,1,2,2,9.8,0,0.8,22.2,3,11.6,854
-1,-1,-1,-4,4,9.6,1,1.8,10.3,2,3.7,225
1,1,-1,-5,6,0.0,0,1.1,1.7,2,1.4,2
-1,-1,1,6,1,1.1,1,3.0,10.7,2,2.3,696
1,-1,-1,-11,1,14.6,0,0.8,24.3,3,8.3,709
1,-1,1,3,4,19.3,1,2.2,12.4,2,5.5,217
1,1,1,8,4,5.3,1,2.8,2.1,2,3.9,991
-1,-1,1,2,5,9.2,0,0.7,23.4,3,3.4,2865
1,1,1,8,5,1.5,0,0.8,24.4,3,6.3,2692
1,1,-1,-14,5,23.6,0,1.2,1.5,2,1.5,1121
-1,-1,-1,-5,1,19.2,5,4.1,0.6,2,3.4,650
-1,-1,1,4,10,4.9,2,2.5,16.4,2,2.6,2141
-1,-1,-1,-16,7,15.8,7,6.2,12.9,2,2.2,922
1,-1,1,10,1,17.2,0,1.3,24.8,3,13.6,652
1,-1,-1,-2,14,12.9,0,0.9,24.0,3,6.9,1860
-1,1,-1,-14,4,9.9,2,2.6,4.1,2,2.3,63
-1,-1,1,9,6,20.0,4,5.0,8.9,2,4.4,1261
1,-1,1,5,9,18.4,0,0.0,2.2,2,2.8,83
1,-1,-1,-12,14,12.7,11,10.2,17.8,2,3.3,2422
1,1,-1,-5,1,21.2,1,1.4,1.3,2,1.6,1383
-1,-1,1,3,1,24.0,0,0.6,0.5,2,0.7,377
1,-1,-1,-12,4,13.8,0,0.7,11.3,2,2.3,240
-1,1,-1,-1,6,0.0,0,0.8,22.1,3,4.7,2749
-1,-1,1,3,3,14.1,0,0.9,24.1,3,4.8,1834
-1,-1,1,16,5,14.0,2,2.6,22.9,3,6.7,1731
1,1,1,8,4,6.6,6,6.1,8.5,2,2.5,1332
1,1,-1,-11,7,7.6,2,1.4,12.3,2,2.8,2144
-1,-1,1,4,7,11.5,3,3.8,7.5,2,2.2,1900
-1,-1,-1,-10,5,11.0,1,1.8,23.7,3,3.2,1109
-1,-1,1,25,3,11.1,5,3.5,0.7,2,0.9,1129
1,1,-1,-12,5,24.0,2,1.3,23.3,3,13.3,396
1,-1,-1,-6,8,5.6,1,6.8,3.8,2,1.2,795
-1,1,-1,-6,16,17.0,5,4.9,9.3,2,1.8,2042
-1,-1,-1,-10,8,5.4,1,2.4,5.8,2,0.7,2048
-1,-1,1,9,7,17.7,2,2.3,19.9,2,3.0,249
1,1,1,19,4,7.9,0,0.9,20.3,2,6.1,73
1,1,-1,-4,5,3.2,1,4.2,7.5,2,3.4,1363
-1,-1,-1,-7,5,16.0,0,0.8,18.7,2,8.9,298
1,1,-1,-14,4,13.0,1,3.3,10.5,2,4.4,239
-1,1,-1,-2,1,10.3,1,1.7,15.0,2,0.7,557
-1,-1,-1,-3,17,19.9,1,1.6,25.7,3,2.7,2213
-1,1,1,1,3,4.4,7,6.9,6.6,2,2.1,428
1,-1,-1,-17,13,5.5,1,5.3,19.7,2,4.3,1902
1,-1,-1,-3,1,18.0,6,4.3,24.5,3,4.2,1373
-1,1,-1,-37,5,12.3,0,0.6,26.2,3,4.3,2805
-1,-1,1,20,1,15.5,2,2.5,15.2,2,3.2,52
-1,-1,-1,-3,3,16.5,8,6.4,24.6,3,3.4,1323
-1,-1,1,15,5,4.8,2,4.6,7.1,2,1.8,2814
1,1,1,15,10,14.0,0,0.9,24.4,3,6.4,2481
-1,-1,-1,-6,9,18.0,1,1.3,11.8,2,1.4,772
-1,-1,1,17,1,5.2,8,10.5,13.3,2,4.4,393
1,-1,-1,-4,10,24.0,0,1.1,2.0,2,1.3,1707
-1,1,1,12,8,14.5,10,9.6,8.8,2,1.0,2012
1,1,-1,-7,17,9.0,4,4.7,7.7,2,2.1,1826
-1,1,1,11,1,13.2,0,3.4,22.6,3,3.7,542
-1,-1,1,14,9,1.0,3,5.0,24.3,3,2.5,1921
-1,1,1,10,9,11.0,0,0.8,25.1,3,4.7,2435
-1,-1,1,10,4,12.9,7,6.7,8.0,2,1.8,2012
1,1,-1,-30,6,12.9,0,0.4,3.4,2,3.6,958
-1,-1,1,33,4,20.9,0,0.7,9.4,2,1.8,1156
1,1,1,2,5,15.8,0,1.1,27.1,3,4.4,2684
-1,-1,-1,-11,14,15.3,8,8.1,24.2,3,5.6,1673
-1,-1,1,6,4,9.4,2,2.5,9.0,2,1.1,2076
-1,-1,1,7,2,3.1,0,0.6,22.0,2,5.2,525
1,-1,-1,-7,11,12.9,0,0.8,20.8,2,6.5,2282
1,1,-1,-5,7,17.7,0,1.0,25.0,3,3.1,2030
-1,1,-1,-2,3,18.3,7,5.9,20.0,2,5.3,239
1,1,-1,-8,2,9.3,16,15.1,4.7,2,3.0,1365
1,-1,-1,-8,13,16.0,0,0.6,9.8,2,4.1,2324
-1,1,-1,-4,12,5.4,0,0.6,21.7,3,4.0,2319
1,1,-1,-9,5,24.0,0,0.0,2.6,2,2.4,1181
1,1,1,3,34,19.0,4,4.9,20.3,2,4.8,3788
-1,-1,1,14,3,1.8,1,3.2,21.8,2,2.9,79
1,-1,1,16,9,22.5,0,2.5,4.0,2,2.8,942
1,-1,-1,-4,6,24.0,0,0.1,2.7,2,3.6,2833
-1,1,1,3,2,16.6,0,0.9,15.1,2,6.1,478
1,-1,1,7,6,10.6,0,2.1,16.6,2,5.2,1509
1,-1,1,10,12,11.1,0,0.9,22.5,3,6.3,2289
1,1,-1,-12,7,20.1,0,0.8,5.1,2,5.0,2039
-1,1,1,16,8,6.8,4,5.8,7.1,2,2.2,2052
-1,1,-1,-7,10,7.1,0,1.4,0.5,2,2.6,1902
1,-1,1,3,2,2.4,8,8.4,6.0,2,6.2,1119
1,-1,1,6,20,14.0,0,1.0,22.7,3,10.1,2341
-1,1,1,8,2,11.3,0,0.9,23.2,3,5.4,31
1,1,1,25,5,11.0,0,0.8,20.7,2,6.0,1067
-1,1,1,8,6,21.2,3,3.1,1.0,2,1.6,1124
-1,-1,-1,-16,10,21.3,2,3.0,22.2,3,5.3,2227
-1,-1,-1,-21,6,17.9,1,2.1,18.7,2,4.7,2731
-1,-1,-1,-13,14,6.9,9,9.2,3.9,2,0.5,1672
1,-1,-1,-14,10,18.9,0,1.3,1.7,2,3.5,2331
-1,-1,-1,-5,5,16.9,2,5.2,19.2,2,5.6,1287
-1,1,-1,-5,10,7.7,7,7.7,5.5,2,3.4,2059
1,-1,1,40,3,13.2,0,0.9,4.6,2,0.6,362
1,1,1,10,18,12.8,10,10.6,20.0,2,4.0,2246
-1,1,1,5,3,19.7,0,0.9,24.0,3,5.8,504
1,1,-1,-6,1,13.9,0,1.0,25.0,3,12.9,644
-1,-1,1,4,9,19.4,4,3.7,8.2,2,1.5,1572
1,-1,1,4,1,4.8,0,0.8,2.2,2,4.0,1208
1,-1,-1,-2,6,16.3,10,8.6,2.1,2,2.4,2589
-1,1,-1,-12,2,5.4,5,5.8,5.3,2,0.2,612
1,-1,-1,-8,14,14.6,0,1.2,5.3,2,0.6,2282
-1,1,-1,-19,2,11.7,0,0.9,25.0,3,4.5,853
-1,1,1,9,2,18.3,1,1.2,24.8,3,4.1,901
-1,1,-1,-7,2,17.5,0,-0.2,17.9,2,3.7,422
1,-1,1,11,3,11.1,3,2.5,21.1,2,5.6,949
-1,1,1,11,6,9.9,0,1.1,21.8,2,4.6,1302
-1,1,-1,-9,13,18.0,1,2.1,5.8,2,3.3,2294
1,1,1,9,4,12.2,0,0.6,8.1,2,5.8,530
-1,-1,1,1,9,18.9,0,1.0,25.4,3,4.6,2463
-1,-1,-1,-9,10,11.0,0,0.4,1.7,2,1.8,1453
-1,1,-1,-22,5,10.5,2,4.1,9.9,2,2.2,933
1,-1,-1,-18,4,6.8,1,1.6,4.8,2,1.1,436
1,1,-1,-1,3,20.8,5,3.5,2.9,2,15.9,377
-1,-1,1,8,7,19.9,5,5.4,18.7,2,4.0,2058
1,1,-1,-20,9,24.0,0,0.0,4.0,2,1.2,1513
1,-1,-1,-26,2,8.3,0,0.2,2.3,2,3.7,561
1,-1,1,5,7,24.0,0,0.5,3.6,2,3.6,1266
-1,-1,-1,-1,14,0.0,3,4.4,10.3,2,1.9,2165
1,-1,1,5,4,13.0,5,5.3,3.7,2,3.3,1008
1,1,-1,-10,1,16.3,0,1.1,19.4,2,11.8,248
-1,1,1,2,9,3.0,3,3.0,7.0,2,1.5,2430
1,1,-1,-11,15,15.0,12,7.7,5.0,2,1.5,2454
-1,1,-1,-14,2,1.8,6,8.4,10.0,2,4.7,1761
1,1,-1,-2,4,15.3,2,3.6,6.2,2,0.5,897
1,-1,1,10,4,10.4,0,1.0,21.6,3,5.3,2765
-1,-1,1,6,14,10.5,0,2.5,22.6,3,4.3,1700
1,1,-1,-5,10,19.4,0,1.1,24.9,3,2.6,2349
-1,1,-1,-2,14,5.8,0,0.8,23.2,2,5.7,3141
1,1,-1,-5,1,18.9,0,0.8,24.9,3,2.3,594
-1,-1,-1,-5,2,0.0,0,0.9,26.1,3,2.9,2
-1,1,-1,-5,18,0.0,0,0.6,24.1,3,6.1,2886
-1,-1,1,21,4,11.9,2,1.7,3.6,2,3.9,810
-1,-1,1,11,1,6.0,1,2.9,5.4,2,3.7,370
-1,1,-1,-9,1,9.7,0,0.7,7.9,2,3.4,369
1,1,-1,-5,3,15.2,0,0.6,3.4,2,2.7,1091
-1,1,1,17,5,11.6,0,1.1,22.1,2,6.5,261
1,-1,1,23,2,21.0,4,4.0,4.0,2,2.4,1326
1,1,-1,-34,5,8.3,2,4.1,4.1,2,0.9,1286
-1,1,1,7,8,6.5,0,0.0,2.0,2,2.5,1972
-1,-1,1,13,6,5.2,0,2.0,10.4,2,2.2,2746
1,1,1,8,10,1.6,3,7.1,11.0,2,2.6,2288
1,1,-1,-11,5,11.1,2,5.5,8.6,2,2.6,221
1,1,1,14,3,13.7,3,5.5,6.7,2,2.6,1398
1,1,-1,-31,3,13.6,1,4.0,0.8,2,1.8,2112
1,1,1,3,6,20.8,0,1.3,3.1,2,4.2,1587
-1,-1,1,25,2,19.1,0,2.1,24.8,3,5.0,1345
1,-1,-1,-19,9,16.6,0,0.8,25.1,3,4.5,1670
-1,1,-1,-20,3,16.3,0,0.7,2.6,2,2.4,490
-1,-1,1,14,6,10.4,3,3.2,8.7,2,4.1,901
1,-1,1,35,7,22.6,0,0.8,3.6,2,7.8,1983
1,1,1,4,3,8.0,1,2.5,1.8,2,1.9,1584
-1,1,1,2,5,2.3,0,4.1,3.9,2,2.9,1242
1,1,-1,-18,2,15.2,0,1.1,26.1,3,4.4,584
1,-1,1,1,4,10.0,0,1.1,27.4,3,3.8,1252
-1,1,1,25,9,2.3,1,1.0,21.3,2,3.3,2533
1,-1,1,9,3,15.9,1,1.3,6.4,2,2.3,1894
-1,-1,1,29,5,15.5,0,1.0,24.0,3,3.9,1049
-1,1,-1,-19,12,18.9,4,3.4,26.3,3,3.7,1774
1,-1,1,7,15,11.0,1,2.5,17.4,2,3.5,2074
-1,1,-1,-21,2,8.6,6,5.0,8.4,2,1.6,657
1,1,1,11,9,17.8,0,0.8,24.4,3,4.8,2735
-1,-1,1,5,5,13.1,14,10.6,0.2,2,2.6,798
1,-1,-1,-6,6,11.4,0,0.6,5.0,2,4.4,1665
1,-1,1,6,13,14.0,0,0.7,5.6,2,1.6,1752
1,1,-1,-9,15,3.1,2,4.7,7.2,2,3.0,2626
-1,1,1,17,6,3.3,1,4.4,7.4,2,0.1,201
1,1,1,18,2,10.5,2,2.7,5.8,2,3.7,100
1,-1,1,11,5,11.1,0,1.7,7.0,2,0.5,2049
-1,-1,1,7,12,11.7,2,3.3,5.9,2,3.6,1891
1,-1,1,8,17,3.6,4,3.6,27.8,3,3.7,2939
1,-1,1,16,13,13.0,1,1.8,21.7,2,4.6,1988
1,1,-1,-11,12,7.0,1,2.2,3.0,2,1.7,2073
1,-1,1,1,6,21.4,0,0.8,24.5,3,9.5,1027
-1,1,-1,-2,9,9.0,3,2.5,5.2,2,1.8,2515
1,1,-1,-7,4,13.4,3,4.0,5.0,2,2.0,1393
-1,-1,1,4,3,6.9,2,3.4,3.9,2,0.9,1860
-1,-1,1,6,4,1.6,4,3.1,25.5,3,5.4,1150
1,1,1,12,4,9.4,2,2.2,16.8,2,4.3,1483
-1,-1,1,11,1,6.9,7,7.0,1.9,2,0.6,447
-1,-1,1,2,14,2.0,0,0.1,22.0,2,3.0,2224
1,-1,1,10,1,14.1,0,0.9,24.4,3,4.9,654
-1,-1,-1,-18,2,11.0,0,1.0,22.4,3,6.1,587
-1,1,-1,-22,4,3.4,2,3.2,27.3,3,4.7,1231
-1,1,-1,-1,3,10.9,0,1.0,17.4,2,7.3,528
1,-1,-1,-4,4,13.0,3,6.1,7.2,2,2.4,256
1,1,-1,-12,18,16.6,3,3.0,3.3,2,4.6,2611
-1,1,1,1,1,9.0,0,1.0,6.1,2,2.4,1341
1,1,-1,-11,1,14.2,0,0.8,19.2,2,6.1,428
-1,-1,-1,-6,14,14.4,3,3.7,8.1,2,2.2,2575
1,1,1,6,5,4.5,0,0.8,22.8,3,5.0,2182
-1,1,1,2,4,13.9,0,0.7,27.6,3,7.0,1354
1,1,-1,-8,4,3.6,0,0.7,4.0,2,1.7,941
-1,-1,1,1,5,8.3,0,5.8,18.3,2,3.6,2091
-1,-1,1,2,7,16.3,7,5.6,18.0,2,3.7,885
-1,1,-1,-6,9,16.8,11,8.1,2.1,2,2.3,1508
1,-1,1,11,14,11.0,0,1.1,18.1,2,4.5,2867
1,1,-1,-10,9,0.0,0,1.0,1.3,2,0.8,2170
-1,-1,1,5,1,14.4,0,0.5,7.2,2,1.0,546
1,1,1,2,2,12.3,0,1.1,1.6,2,0.4,304
1,-1,1,8,10,10.5,1,1.8,7.5,2,3.2,1744
-1,-1,-1,-17,15,11.1,0,1.1,21.1,2,2.6,1809
1,1,1,14,2,21.1,0,1.0,26.2,3,8.9,358
-1,1,1,4,1,6.8,0,1.0,18.0,2,3.1,673
1,1,-1,-6,8,11.9,0,0.6,1.5,2,4.1,2334
1,1,-1,-3,1,24.0,0,0.3,3.3,2,1.8,613
-1,1,-1,-6,12,15.6,13,8.7,11.4,2,4.0,2770
-1,1,1,2,6,16.7,1,2.7,2.4,2,2.6,1236
-1,-1,-1,-11,24,18.7,9,5.2,24.0,3,5.0,2217
-1,-1,1,27,8,7.1,6,4.6,5.3,2,2.3,2782
1,-1,-1,-12,2,16.0,1,1.8,8.9,2,2.7,2032
-1,1,1,7,11,8.9,0,1.0,25.0,3,5.4,1783
-1,-1,1,1,1,5.7,3,1.5,11.1,2,2.0,98
-1,1,-1,-16,4,8.7,1,2.2,20.3,2,3.9,1713
-1,1,1,16,4,8.7,0,0.8,24.5,3,5.2,2503
-1,1,-1,-26,1,8.5,2,2.4,7.6,2,2.3,667
1,-1,1,31,6,13.1,0,0.6,19.9,2,9.2,797
-1,-1,-1,-6,13,19.8,4,4.7,0.4,2,0.0,2766
1,-1,-1,-11,6,16.8,0,1.0,8.6,2,3.6,1178
-1,1,-1,-8,10,16.0,0,0.8,18.5,2,3.8,2815
-1,1,-1,-17,5,9.2,1,0.6,12.8,2,5.6,2324
-1,-1,-1,-1,6,10.3,0,0.6,22.1,3,5.3,1585
1,1,1,5,2,15.0,2,4.1,9.3,2,3.4,539
1,-1,1,4,6,20.1,7,3.1,8.4,2,3.3,806
-1,-1,-1,-12,21,22.0,1,2.0,8.5,2,1.8,2216
-1,-1,1,13,2,10.5,0,0.7,24.5,3,5.4,943
-1,-1,1,18,6,12.0,1,1.9,13.6,2,5.3,955
-1,-1,1,4,2,8.9,0,0.7,25.5,3,12.8,1314
1,-1,1,4,13,18.3,0,0.8,26.3,3,3.9,2580
-1,1,-1,-9,5,7.8,2,4.8,7.4,2,2.6,490
-1,-1,1,20,10,1.3,13,9.0,3.2,2,5.3,2389
1,1,-1,-16,13,17.9,3,3.0,2.0,2,1.2,1601
1,1,1,8,2,24.0,0,0.9,2.8,2,2.0,417
1,-1,-1,-38,1,12.2,0,1.1,19.7,2,8.1,376
-1,-1,-1,-10,5,11.2,0,1.0,20.2,2,7.0,1495
-1,-1,-1,-12,15,19.0,0,1.0,4.1,2,3.6,2229
-1,1,1,10,7,13.1,0,0.8,7.9,2,4.8,883
1,1,1,4,6,9.2,7,5.4,8.3,2,2.4,1519
-1,-1,1,9,3,7.4,0,1.2,24.6,3,13.2,1513
1,1,1,14,2,10.8,0,1.0,21.7,2,6.8,623
1,1,-1,-7,8,1.9,0,0.4,5.8,2,4.8,1881
1,1,-1,-21,7,23.5,1,2.0,9.3,2,8.4,2822
-1,1,1,28,3,10.8,0,1.0,24.3,2,5.7,825
1,-1,-1,-3,6,24.0,0,0.0,2.4,2,2.1,1621
1,1,-1,-17,1,13.8,0,1.9,9.0,2,2.3,1268
1,1,-1,-4,13,10.7,2,1.7,13.0,2,1.9,2866
1,-1,1,11,12,15.6,1,1.4,24.6,3,5.4,1897
-1,1,-1,-6,1,8.6,4,7.0,5.2,2,0.3,636
1,-1,1,9,7,11.9,0,0.7,1.9,2,3.0,2528
1,1,1,4,8,15.7,0,1.2,1.4,2,1.9,1044
1,1,-1,-12,4,19.2,7,4.5,3.6,2,2.0,2008
1,-1,-1,-4,17,0.0,0,0.8,6.7,2,4.3,2176
1,-1,-1,-11,5,5.5,0,0.7,26.8,3,5.9,1101
1,1,-1,-3,5,10.4,2,2.9,4.8,2,0.5,220
-1,1,-1,-20,2,24.0,0,0.2,0.4,2,3.1,410
-1,1,-1,-8,21,1.0,0,1.3,3.0,2,2.3,2364
-1,-1,1,21,2,6.5,1,2.8,2.4,2,0.0,1043
-1,1,1,38,1,20.3,0,0.9,29.7,3,7.0,2331
1,-1,1,16,10,15.1,2,3.3,7.5,2,2.5,1579
1,1,1,6,14,3.0,4,4.3,24.2,3,4.6,2516
1,-1,-1,-8,4,9.7,1,1.9,1.4,2,5.0,328
-1,1,1,5,2,13.7,0,0.7,10.8,2,4.7,952
-1,1,1,8,17,8.6,2,4.3,4.7,2,3.4,2389
1,1,1,9,6,16.1,8,8.6,14.8,2,3.3,1930
1,1,-1,-8,4,11.1,2,2.0,7.3,2,3.1,1124
1,1,-1,-8,14,16.1,7,6.3,19.3,2,9.4,2304
1,1,1,2,8,23.5,0,0.0,1.4,2,1.7,782
1,-1,-1,-7,2,12.0,0,1.0,18.0,2,4.3,1150
-1,-1,1,7,3,10.0,0,0.7,26.4,3,2.7,888
-1,1,-1,-8,8,0.0,0,0.7,26.0,3,4.0,2180
1,1,1,15,4,13.8,5,4.5,15.9,2,5.4,749
1,1,-1,-14,16,17.6,6,6.6,3.7,2,2.0,2379
1,1,1,4,22,10.1,0,2.1,13.2,2,6.0,2498
1,-1,-1,-9,5,14.0,3,3.4,3.0,2,2.5,177
1,-1,1,1,6,20.0,1,2.2,3.0,2,4.5,138
-1,-1,1,5,3,17.3,7,5.5,25.2,3,5.0,1472
1,1,-1,-2,18,0.0,1,3.0,23.5,3,3.1,2175
-1,1,-1,-9,8,16.9,7,6.7,26.7,3,6.3,2840
-1,-1,1,35,4,9.5,0,0.9,21.7,2,6.0,1186
1,1,1,8,4,0.0,9,7.7,24.9,3,8.3,96
-1,1,-1,-8,12,0.0,0,0.8,23.0,3,7.0,1443
1,1,1,9,14,3.0,1,0.8,18.9,2,8.4,2475
1,-1,1,3,6,7.4,0,0.9,24.6,3,5.8,2295
-1,-1,1,14,6,5.7,0,1.8,2.3,2,3.0,968
1,1,-1,-18,5,2.0,0,1.0,4.5,2,2.0,2552
-1,1,-1,-2,5,10.7,0,0.8,25.0,3,9.7,787
-1,-1,1,6,2,19.0,0,0.7,23.8,3,0.9,594
-1,1,1,12,3,4.4,3,2.9,17.4,2,1.9,398
1,1,1,11,5,16.9,9,7.3,3.3,2,1.5,996
1,-1,-1,-5,2,10.0,1,2.2,24.2,3,4.1,1401
-1,-1,1,4,7,13.7,3,4.3,4.0,2,2.0,2724
-1,1,-1,-10,2,16.8,0,0.2,1.3,2,2.3,1327
-1,1,-1,-11,4,22.8,0,0.6,19.5,2,4.5,2729
1,1,-1,-9,1,14.2,0,0.7,11.0,2,2.9,88
1,1,-1,-20,5,17.2,7,6.8,17.3,2,5.4,917
-1,-1,-1,-16,2,2.3,1,2.6,7.8,2,1.9,1095
-1,1,-1,-18,4,2.3,0,0.6,10.9,2,4.4,1125
-1,1,1,9,4,23.8,0,1.3,0.7,2,0.3,951
1,-1,-1,-18,6,22.9,0,1.2,2.7,2,3.1,2098
1,1,-1,-11,7,6.3,2,6.8,19.9,2,4.3,1752
1,1,1,12,12,20.2,3,2.5,4.4,2,7.0,2045
-1,-1,1,6,3,9.6,6,6.8,9.5,2,5.4,306
-1,-1,1,5,9,9.3,6,4.6,16.2,2,3.7,794
1,1,-1,-14,2,20.1,1,1.5,7.6,2,4.2,338
1,-1,1,5,1,14.2,2,4.5,20.7,2,6.2,54
-1,-1,-1,-8,6,8.8,0,1.2,20.9,2,9.3,2772
1,-1,-1,-20,2,4.4,0,1.6,2.3,2,1.3,67
1,1,-1,-16,12,13.7,0,0.8,22.7,3,4.0,1544
-1,-1,-1,-3,1,14.9,3,3.2,16.1,2,2.4,110
1,1,1,19,6,14.4,0,0.5,1.7,2,7.4,1775
-1,-1,-1,-10,8,15.1,1,2.1,15.9,2,4.0,792
1,-1,1,2,1,15.8,0,1.9,0.8,2,1.5,364
-1,-1,-1,-1,4,17.3,4,5.1,4.6,2,3.4,269
-1,1,-1,-4,6,5.0,0,0.9,19.3,2,8.1,932
-1,-1,1,31,5,4.1,2,2.1,11.1,2,4.2,1637
1,-1,-1,-1,15,0.0,0,0.7,23.7,3,4.5,2164
1,1,-1,-23,7,20.6,0,0.8,22.4,3,4.4,1807
-1,-1,-1,-9,9,14.2,0,0.8,5.1,2,0.1,1888
-1,-1,1,7,3,9.5,1,1.3,14.8,2,3.8,74
-1,-1,1,6,7,15.5,0,1.0,17.4,2,7.3,1928
1,-1,1,2,10,7.8,0,1.4,17.9,2,8.2,2122
1,-1,-1,-10,7,17.0,8,6.8,15.0,2,0.3,1488
-1,1,-1,-17,13,13.3,12,10.8,5.2,2,0.4,786
-1,-1,-1,-6,1,10.9,0,0.0,2.8,2,1.8,665
-1,1,-1,-8,9,17.6,7,5.9,14.9,2,2.3,1914
-1,-1,1,5,7,13.3,1,2.4,6.6,2,3.6,984
-1,1,-1,-17,21,19.2,5,4.3,19.0,2,5.6,2631
1,-1,-1,-11,5,13.2,3,5.3,4.4,2,0.7,1145
-1,-1,-1,-5,12,15.1,0,0.6,16.8,2,5.5,2299
-1,1,1,2,4,2.0,3,4.1,3.7,2,0.8,933
1,-1,1,21,5,7.7,2,3.8,0.7,2,3.0,2651
1,1,1,15,2,6.5,0,1.0,0.3,2,1.0,1346
-1,-1,-1,-19,12,5.7,0,0.8,26.7,3,5.5,1685
-1,-1,-1,-2,1,7.4,0,-3.4,0.7,2,3.5,604
-1,-1,1,7,13,11.3,4,4.0,19.9,2,5.0,1675
-1,-1,-1,-3,1,13.1,1,1.3,14.5,2,5.3,209
-1,-1,-1,-10,6,23.5,1,3.2,3.0,2,1.5,824
-1,1,1,11,9,4.2,0,0.5,10.5,2,0.7,2093
1,1,1,8,5,3.5,5,6.2,6.6,2,1.6,2823
1,1,1,1,12,0.0,0,0.8,22.3,3,5.9,3604
1,1,1,11,6,21.0,3,2.9,4.7,2,3.5,859
1,1,-1,-10,3,9.8,0,1.6,2.4,2,0.9,140
-1,-1,1,7,1,14.9,1,3.1,6.3,2,1.6,55
1,1,1,9,14,5.6,4,6.2,5.1,2,1.1,2424
1,1,-1,-12,9,12.3,5,6.6,5.8,2,1.1,2013
-1,-1,-1,-16,7,10.0,3,3.7,7.0,2,2.5,2697
1,1,1,17,6,20.3,0,0.8,2.8,2,7.4,1834
-1,-1,-1,-7,12,0.1,1,3.5,25.5,3,9.2,2785
-1,-1,-1,-29,11,14.9,8,9.0,17.7,2,2.7,755
1,-1,1,16,2,7.9,2,3.0,3.2,2,1.8,1467
-1,-1,1,25,7,6.7,5,5.1,5.4,2,2.1,2845
-1,1,-1,-11,5,23.4,0,1.4,1.6,2,3.7,2839
-1,1,-1,-5,3,20.5,0,0.1,1.3,2,2.2,899
1,-1,1,5,3,23.0,0,1.7,2.0,2,2.1,585
1,-1,1,1,3,2.5,8,4.2,6.5,2,4.9,492
1,1,-1,-13,5,11.6,0,0.6,1.8,2,2.1,1226
-1,1,-1,-11,3,19.8,4,4.8,17.7,2,5.5,1616
-1,1,-1,-2,3,14.6,0,0.9,20.8,2,7.5,1151
1,1,1,8,6,15.2,0,0.9,16.1,2,9.7,2151
1,-1,-1,-1,6,16.0,8,8.4,2.6,2,2.7,35
1,1,1,16,9,8.7,2,1.9,4.5,2,3.4,1671
1,1,1,2,7,5.8,2,4.7,4.8,2,2.6,734
1,-1,1,16,13,6.9,0,0.8,24.9,3,5.5,2802
-1,-1,1,1,1,8.2,0,0.8,18.4,2,6.7,274
-1,1,1,11,4,9.5,1,2.7,9.5,2,2.9,263
-1,1,1,23,3,12.1,1,1.9,20.2,2,4.5,300
1,-1,1,3,4,19.4,6,4.7,25.6,3,3.9,2082
1,-1,1,25,5,17.9,7,5.9,19.9,2,3.5,221
1,1,-1,-4,3,22.6,1,1.3,4.5,2,2.3,422
1,-1,1,16,7,4.5,0,0.8,22.6,3,12.7,1844
-1,-1,-1,-5,6,17.5,0,0.8,23.0,3,7.9,755
1,1,-1,-9,4,17.9,1,2.3,6.3,2,4.1,1275
1,-1,1,26,13,11.0,0,0.6,5.2,2,2.9,2603
1,-1,1,9,5,19.7,2,3.6,5.7,2,0.9,250
-1,-1,1,3,3,14.0,2,2.1,19.7,2,4.3,430
1,1,1,5,4,14.0,0,0.6,2.6,2,3.4,379
-1,-1,-1,-8,2,10.3,0,0.8,16.2,2,5.1,507
1,-1,-1,-9,7,14.1,0,0.5,2.3,2,3.2,1993
-1,1,-1,-12,2,15.0,0,0.8,19.1,2,4.6,1134
-1,-1,1,13,19,0.3,0,-5.1,5.0,3,4.6,1939
-1,-1,-1,-38,9,14.0,0,0.7,22.9,3,4.1,1893
-1,-1,1,40,1,17.7,0,0.8,20.9,2,6.4,662
-1,1,-1,-12,10,0.0,0,1.0,26.9,3,3.8,1446
-1,1,-1,-12,9,15.2,0,1.7,16.3,2,4.0,112
